url,date,content,renderedContent,id,user,outlinks,tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,media,retweetedTweet,quotedTweet,mentionedUsers
https://twitter.com/VibrantSaki/status/1344368165275447296,2020-12-30 19:42:02+00:00,"Like I have bipolar disorder, I speak for a lot of people when I say that we would do anything to not be mentally ill.  I hate not being in control of my emotions, I hate my relationships getting fucked up, I hate stigma turning people away from me.","Like I have bipolar disorder, I speak for a lot of people when I say that we would do anything to not be mentally ill.  I hate not being in control of my emotions, I hate my relationships getting fucked up, I hate stigma turning people away from me.",1344368165275447296,"{'username': 'VibrantSaki', 'displayname': 'yakuza apologist🔞@ #gsgrandmaDTIYS !!📌', 'id': 1663287170, 'description': 'GraySlate/Nikki | She/Her | 21 | Kicked out of WalMart 4 fuckin da microwave | 🔞Occasional NSFW🔞| #yakuzatwt and #goromajima all day erryday', 'rawDescription': 'GraySlate/Nikki | She/Her | 21 | Kicked out of WalMart 4 fuckin da microwave | 🔞Occasional NSFW🔞| #yakuzatwt and #goromajima all day erryday', 'descriptionUrls': [], 'verified': False, 'created': '2013-08-11T19:27:32+00:00', 'followersCount': 177, 'friendsCount': 326, 'statusesCount': 28486, 'favouritesCount': 53054, 'listedCount': 1, 'mediaCount': 1641, 'location': 'Hell', 'protected': False, 'linkUrl': 'http://www.grayslatecarrd.com/', 'linkTcourl': 'https://t.co/heFdHS1eGI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1361905271287779337/YY9_MLNy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1663287170/1613538495', 'url': 'https://twitter.com/VibrantSaki'}",[],[],2,0,1,0,1344366505165787139,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,
https://twitter.com/ZeMooKhajiit/status/1343491682625609729,2020-12-28 09:39:12+00:00,Tonight I had to fight my bipolar disorder and my manic depression to keep from walking out in the cold to punch a tree because it technically counts as knocking on wood. I don't wanna be that girl but...I hate to think what's next... 🥺😓 https://t.co/RF3Mf6Tpss,Tonight I had to fight my bipolar disorder and my manic depression to keep from walking out in the cold to punch a tree because it technically counts as knocking on wood. I don't wanna be that girl but...I hate to think what's next... 🥺😓 https://t.co/RF3Mf6Tpss,1343491682625609729,"{'username': 'ZeMooKhajiit', 'displayname': '💚🖤ZeMooKhajiit🖤💚', 'id': 776718006554546176, 'description': '27/F Engaged to @Andii_Thrall|Furry Gamer Nerd Weeb|Void Aspirant|Bwonsamdi Loyalist|Earthmother Protector|I Moo At You|Pfp by @ZiphoraGoldfang', 'rawDescription': '27/F Engaged to @Andii_Thrall|Furry Gamer Nerd Weeb|Void Aspirant|Bwonsamdi Loyalist|Earthmother Protector|I Moo At You|Pfp by @ZiphoraGoldfang', 'descriptionUrls': [], 'verified': False, 'created': '2016-09-16T09:42:58+00:00', 'followersCount': 23, 'friendsCount': 93, 'statusesCount': 4712, 'favouritesCount': 2587, 'listedCount': 0, 'mediaCount': 2450, 'location': 'Ohio, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1298036478849748992/UpaW-awH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/776718006554546176/1615552598', 'url': 'https://twitter.com/ZeMooKhajiit'}",[],[],1,0,0,0,1343490971443494914,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"[{'thumbnailUrl': 'https://pbs.twimg.com/tweet_video_thumb/EqUKj56WMAIzHEJ.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/EqUKj56WMAIzHEJ.mp4', 'bitrate': None}], 'type': 'gif'}]",,,
https://twitter.com/biloandbiggles/status/1343252587542417409,2020-12-27 17:49:07+00:00,"I love and miss Carrie every single day. She was always so honest about her mental illness and seeing her talk so openly about it made me feel ""seen"". It was the kind of representation I desperately needed when I was scared people would hate me because of my bipolar disorder. https://t.co/q7cFBR2z4a","I love and miss Carrie every single day. She was always so honest about her mental illness and seeing her talk so openly about it made me feel ""seen"". It was the kind of representation I desperately needed when I was scared people would hate me because of my bipolar disorder. https://t.co/q7cFBR2z4a",1343252587542417409,"{'username': 'biloandbiggles', 'displayname': 'krissy skywalker', 'id': 739336249, 'description': 'Kristen, 27, 🇵🇷🌹📜🧙\u200d♂️(she/her)\n@LFC ❤⭐@NewYorkRedBulls @Mets', 'rawDescription': 'Kristen, 27, 🇵🇷🌹📜🧙\u200d♂️(she/her)\n@LFC ❤⭐@NewYorkRedBulls @Mets', 'descriptionUrls': [], 'verified': False, 'created': '2012-08-05T22:14:31+00:00', 'followersCount': 295, 'friendsCount': 563, 'statusesCount': 13280, 'favouritesCount': 23961, 'listedCount': 5, 'mediaCount': 684, 'location': 'Bronx, NY', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1362106613948174338/bsfbXfm__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/739336249/1613968296', 'url': 'https://twitter.com/biloandbiggles'}",[],[],2,1,14,0,1343252587542417409,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"[{'previewUrl': 'https://pbs.twimg.com/media/EqQweunXAAMbGtb?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EqQweunXAAMbGtb?format=png&name=large', 'type': 'photo'}]",,,
https://twitter.com/TheHappyCanadi2/status/1343011471387742210,2020-12-27 01:51:01+00:00,"@lunasjournaI You deserve to be heard and respected.  I have people in my life who do not want to hear about my bipolar disorder, well screw them, they are shallow people. Those of us who are further away from ""normal"" (I hate that word), we understand each other, we get it.","@lunasjournaI You deserve to be heard and respected.  I have people in my life who do not want to hear about my bipolar disorder, well screw them, they are shallow people. Those of us who are further away from ""normal"" (I hate that word), we understand each other, we get it.",1343011471387742210,"{'username': 'TheHappyCanadi2', 'displayname': 'TheBrokenCanadian', 'id': 1327406358698790920, 'description': 'Canadian living daily with bipolar disorder and anxiety. Sobriety is my super power. LGTBQ ally. Open, Honest, Real. #bipolar #addiction #mentalhealth #BLM', 'rawDescription': 'Canadian living daily with bipolar disorder and anxiety. Sobriety is my super power. LGTBQ ally. Open, Honest, Real. #bipolar #addiction #mentalhealth #BLM', 'descriptionUrls': [], 'verified': False, 'created': '2020-11-14T00:22:02+00:00', 'followersCount': 253, 'friendsCount': 337, 'statusesCount': 529, 'favouritesCount': 622, 'listedCount': 0, 'mediaCount': 13, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1350637846630178817/KlcJtIwt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1327406358698790920/1609106054', 'url': 'https://twitter.com/TheHappyCanadi2'}",[],[],1,0,1,0,1342655672308129792,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,"[{'username': 'lunasjournaI', 'displayname': 'luna', 'id': 1288610489962987528, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/lunasjournaI'}]"
https://twitter.com/Wolvie6797/status/1342830188044947456,2020-12-26 13:50:40+00:00,"@OleSkoolRaiders @Numbers28 I disagree. I can love other people and try to help them while still hating some of the decisions I make some of the thoughts I have my laziness and my anger. I hate having bipolar disorder and PTSD because it changes who I am sometimes.
So i disagree with that","@OleSkoolRaiders @Numbers28 I disagree. I can love other people and try to help them while still hating some of the decisions I make some of the thoughts I have my laziness and my anger. I hate having bipolar disorder and PTSD because it changes who I am sometimes.
So i disagree with that",1342830188044947456,"{'username': 'Wolvie6797', 'displayname': 'Mike (Tip) Tipton', 'id': 906667659554631680, 'description': 'Science geek nerd; Cold War Vet (Army); think to much; Bipolar/PTSD; Unconditional Love;  CHIEFS!  Jayhawks!! @indy_americans #MedicalMarijuana 🇱🇷🇩🇪', 'rawDescription': 'Science geek nerd; Cold War Vet (Army); think to much; Bipolar/PTSD; Unconditional Love;  CHIEFS!  Jayhawks!! @indy_americans #MedicalMarijuana 🇱🇷🇩🇪', 'descriptionUrls': [], 'verified': False, 'created': '2017-09-09T23:56:29+00:00', 'followersCount': 2466, 'friendsCount': 3141, 'statusesCount': 26016, 'favouritesCount': 16198, 'listedCount': 5, 'mediaCount': 710, 'location': 'Lawrence, Kansas, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1274846699245240328/hbhRzBdu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/906667659554631680/1607733127', 'url': 'https://twitter.com/Wolvie6797'}",[],[],1,0,1,0,1342638597984432128,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,"[{'username': 'OleSkoolRaiders', 'displayname': '🌵 Wanda Floyd 🏜', 'id': 189329319, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/OleSkoolRaiders'}, {'username': 'Numbers28', 'displayname': 'George#VotesBlueAlways', 'id': 21952044, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Numbers28'}]"
https://twitter.com/portchuvi/status/1340540462243999746,2020-12-20 06:12:06+00:00,Impulse buying is such a struggle for me because of my fucking bipolar disorder. It's so hard to control myself and my bf's parents hate me bc I can't save up money bc I don't have a job but the thing is I have such destructive behavior that I can't keep a job because I dont have https://t.co/0ACtX0on8o,Impulse buying is such a struggle for me because of my fucking bipolar disorder. It's so hard to control myself and my bf's parents hate me bc I can't save up money bc I don't have a job but the thing is I have such destructive behavior that I can't keep a job because I dont have twitter.com/portchuvi/stat…,1340540462243999746,"{'username': 'portchuvi', 'displayname': 'bunny!', 'id': 1315187959151439872, 'description': '/ TW ed / binge eating / body dysmorphia / ARFID / sh', 'rawDescription': '/ TW ed / binge eating / body dysmorphia / ARFID / sh', 'descriptionUrls': [], 'verified': False, 'created': '2020-10-11T07:10:27+00:00', 'followersCount': 18, 'friendsCount': 34, 'statusesCount': 504, 'favouritesCount': 279, 'listedCount': 0, 'mediaCount': 23, 'location': 'she/they     bmi: 16.4', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1340541625559343104/U0ZxzvDd_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1315187959151439872/1608079076', 'url': 'https://twitter.com/portchuvi'}",['https://twitter.com/portchuvi/status/1340024029621706754'],['https://t.co/0ACtX0on8o'],1,0,0,0,1340540462243999746,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"{'url': 'https://twitter.com/portchuvi/status/1340024029621706754', 'date': '2020-12-18T19:59:59+00:00', 'content': 'I\'m trying SOOOO fucking hard not to impulsively buy a waist trainer\nLike I wanna spend my money on something else for a project so I can sell stuff but my brain is like ""no get the waist trainer NOW so u can be pretty sooner""', 'renderedContent': 'I\'m trying SOOOO fucking hard not to impulsively buy a waist trainer\nLike I wanna spend my money on something else for a project so I can sell stuff but my brain is like ""no get the waist trainer NOW so u can be pretty sooner""', 'id': 1340024029621706754, 'user': {'username': 'portchuvi', 'displayname': 'bunny!', 'id': 1315187959151439872, 'description': '/ TW ed / binge eating / body dysmorphia / ARFID / sh', 'rawDescription': '/ TW ed / binge eating / body dysmorphia / ARFID / sh', 'descriptionUrls': [], 'verified': False, 'created': '2020-10-11T07:10:27+00:00', 'followersCount': 18, 'friendsCount': 34, 'statusesCount': 504, 'favouritesCount': 279, 'listedCount': 0, 'mediaCount': 23, 'location': 'she/they     bmi: 16.4', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1340541625559343104/U0ZxzvDd_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1315187959151439872/1608079076', 'url': 'https://twitter.com/portchuvi'}, 'outlinks': [], 'tcooutlinks': [], 'replyCount': 1, 'retweetCount': 0, 'likeCount': 0, 'quoteCount': 1, 'conversationId': 1340024029621706754, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'mentionedUsers': None}",
https://twitter.com/devilhongjoong/status/1340385290666557440,2020-12-19 19:55:31+00:00,"tw medicine //

.
.
.
i need to get my adhd meds adjusted but i keep avoiding i hate experimenting with new meds like,, mane last time i played trial and error with a psychiatrist i was diagnosed with bipolar disorder bc the antidepressants launched me into a manic episode https://t.co/wROzL5eFCH","tw medicine //

.
.
.
i need to get my adhd meds adjusted but i keep avoiding i hate experimenting with new meds like,, mane last time i played trial and error with a psychiatrist i was diagnosed with bipolar disorder bc the antidepressants launched me into a manic episode https://t.co/wROzL5eFCH",1340385290666557440,"{'username': 'devilhongjoong', 'displayname': '⸸ Xaid⁸ ᴮᴱ ⸸ | ⭐PASS + 1DOLCHAMP', 'id': 1144070250121633792, 'description': 'THEY/THEM! 20! BLACK 🖤 hongjoong did not teach us to dream small!!\n\n⚠️DO NOT USE MY EDITS WITHOUT CREDIT', 'rawDescription': 'THEY/THEM! 20! BLACK 🖤 hongjoong did not teach us to dream small!!\n\n⚠️DO NOT USE MY EDITS WITHOUT CREDIT', 'descriptionUrls': [], 'verified': False, 'created': '2019-06-27T02:29:38+00:00', 'followersCount': 2982, 'friendsCount': 2064, 'statusesCount': 40613, 'favouritesCount': 34590, 'listedCount': 77, 'mediaCount': 3257, 'location': '🔞', 'protected': False, 'linkUrl': 'https://devilhongjoong.carrd.co/', 'linkTcourl': 'https://t.co/GlpV3ejOff', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1371517953296900097/yOoP5-y-_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1144070250121633792/1615368206', 'url': 'https://twitter.com/devilhongjoong'}",[],[],2,0,0,0,1340385290666557440,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"[{'previewUrl': 'https://pbs.twimg.com/media/EpoBUROXEAYED7Z?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EpoBUROXEAYED7Z?format=jpg&name=large', 'type': 'photo'}]",,,
https://twitter.com/2010TJR/status/1339398845571059712,2020-12-17 02:35:44+00:00,"Sometimes I really hate having bipolar disorder because I have been between seething rage &amp; full blown tears today &amp; a bitch is tired 

Right now? I wanna ram my head through a wall &amp; punch someone in the fucking chest","Sometimes I really hate having bipolar disorder because I have been between seething rage &amp; full blown tears today &amp; a bitch is tired 

Right now? I wanna ram my head through a wall &amp; punch someone in the fucking chest",1339398845571059712,"{'username': '2010TJR', 'displayname': 'YeahTHATTyler', 'id': 76431038, 'description': 'Bi & shit. They/Them. 18+, Comedic Actress, Youtuber, TikToker, Activist, Proud Fat Bitch, Weed smoker. EXTRA LOUD! ALL Black Lives Matter. Basically G.O.A.T.', 'rawDescription': 'Bi & shit. They/Them. 18+, Comedic Actress, Youtuber, TikToker, Activist, Proud Fat Bitch, Weed smoker. EXTRA LOUD! ALL Black Lives Matter. Basically G.O.A.T.', 'descriptionUrls': [], 'verified': False, 'created': '2009-09-22T19:54:14+00:00', 'followersCount': 2623, 'friendsCount': 2564, 'statusesCount': 74998, 'favouritesCount': 150739, 'listedCount': 26, 'mediaCount': 5523, 'location': 'ur moms house with my tits out', 'protected': False, 'linkUrl': 'https://linktr.ee/TyThanosWhaa', 'linkTcourl': 'https://t.co/2VmV97DXop', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1356793380466909186/SuNacyD8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/76431038/1612319725', 'url': 'https://twitter.com/2010TJR'}",[],[],2,1,30,1,1339398845571059712,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,
https://twitter.com/Pluthoenian/status/1339308739766218754,2020-12-16 20:37:41+00:00,"@chribbyy I want to kill myself every month. That’s how I know my period is coming. I HATE IT HERE. 

Also women get misdiagnosed with Bipolar disorder and it’s just PMDD.","@chribbyy I want to kill myself every month. That’s how I know my period is coming. I HATE IT HERE. 

Also women get misdiagnosed with Bipolar disorder and it’s just PMDD.",1339308739766218754,"{'username': 'Pluthoenian', 'displayname': 'The Daffodil 🌼', 'id': 983457579530641408, 'description': '10H Sun. Guess I’m a Golden Child.', 'rawDescription': '10H Sun. Guess I’m a Golden Child.', 'descriptionUrls': [], 'verified': False, 'created': '2018-04-09T21:32:13+00:00', 'followersCount': 553, 'friendsCount': 788, 'statusesCount': 29017, 'favouritesCount': 58921, 'listedCount': 1, 'mediaCount': 669, 'location': 'Galactic Center', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1361576498050838528/n6HHV5BC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/983457579530641408/1609041952', 'url': 'https://twitter.com/Pluthoenian'}",[],[],0,0,1,0,1339308401969532932,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,
https://twitter.com/hikitris/status/1338982427205758983,2020-12-15 23:01:02+00:00,"my bitch like crystal castles but hate ethan kath. my bitch know what ""opn"" stand for. my bitch drink an organic plant-based protein powder in her green shake every morning. my bitch got bipolar disorder.","my bitch like crystal castles but hate ethan kath. my bitch know what ""opn"" stand for. my bitch drink an organic plant-based protein powder in her green shake every morning. my bitch got bipolar disorder.",1338982427205758983,"{'username': 'hikitris', 'displayname': 'tris🌸', 'id': 2980779844, 'description': 'ひきこもり\nfka discarded\nhalf of free.99 with @salamanderzs\nsoundcloud.com/hikitris', 'rawDescription': 'ひきこもり\nfka discarded\nhalf of free.99 with @salamanderzs\nhttps://t.co/B5uzqWBTAo', 'descriptionUrls': [{'text': 'soundcloud.com/hikitris', 'url': 'http://soundcloud.com/hikitris', 'tcourl': 'https://t.co/B5uzqWBTAo', 'indices': [55, 78]}], 'verified': False, 'created': '2015-01-16T05:46:05+00:00', 'followersCount': 578, 'friendsCount': 184, 'statusesCount': 10346, 'favouritesCount': 23489, 'listedCount': 3, 'mediaCount': 365, 'location': 'she/her', 'protected': False, 'linkUrl': 'https://hikitris.bandcamp.com/album/the-soul-is-most-transferable-online', 'linkTcourl': 'https://t.co/Ny3kQRbHYO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1362382692227178497/Isw57oQK_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2980779844/1612432855', 'url': 'https://twitter.com/hikitris'}",[],[],0,0,3,0,1338982427205758983,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,
